"id","name","latitude","longitude","property_type","room_type","price","accommodates","bedrooms","beds","bathrooms","shared_bathroom","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Kitchen","Wifi","Air_conditioning","Elevator","Dishes_and_silverware","Washer","Body_soap","Microwave","Paid_parking_off_premises","total_amenities","short_term_availability","long_term_availability","years","host_id","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified"
16695,"DUPLEX LOFT 2 - SAN TELMO",-34.61439,-58.37611,"Entire loft","Entire home/apt",10354,4,1,1,1,"No",2,1125,46,4.28,4.59,4.29,4.83,4.8,4.39,4.41,"TRUE","1","1","1","0","1","0","0","1","1",6,"0","0",13.3780821917808,64880,"within an hour",1,1,"FALSE","TRUE"
148284,"Sunny Terrace Apart. in Downtown BA",-34.61331,-58.38491,"Entire rental unit","Entire home/apt",6833,4,1,1,1,"No",2,1125,273,4.72,4.68,4.59,4.86,4.83,4.62,4.72,"TRUE","1","1","0","1","1","0","0","1","1",6,"0","0",12.2,407702,"within a day",0.9,0.83,"FALSE","TRUE"
23798,"STUNNING-LIGHT-SPACIOUS LOFT STYLE APT- SAN TELMO",-34.61266,-58.37479,"Entire condo","Entire home/apt",14501,3,2,3,1,"No",3,180,58,4.89,4.9,4.88,4.91,5,4.88,4.86,"FALSE","1","1","0","0","1","0","1","1","1",6,"0","0",12.2,408551,"within an hour",1,1,"TRUE","TRUE"
31514,"BEAUTY DUPLEX LOFT #4 SAN TELMO",-34.61494,-58.37517,"Entire loft","Entire home/apt",9347,5,1,4,1,"No",2,365,35,4.26,4.44,4.03,4.76,4.67,4.33,4.39,"TRUE","1","1","1","0","1","0","0","0","1",5,"0","1",13.3780821917808,64880,"within an hour",1,1,"FALSE","TRUE"
42450,"French Classic in San Telmo: Balcony over Defensa!",-34.61578,-58.37175,"Entire condo","Entire home/apt",16152,4,2,2,2,"No",4,1125,151,4.81,4.9,4.73,4.92,4.96,4.94,4.83,"FALSE","1","1","1","1","1","1","0","1","1",8,"0","0",12.772602739726,185437,"within an hour",1,1,"FALSE","TRUE"
362556,"Sunny Terrace Apart in Center BA",-34.61554,-58.38486,"Entire rental unit","Entire home/apt",10354,4,1,2,1,"No",2,365,145,4.79,4.79,4.76,4.96,4.89,4.73,4.66,"TRUE","1","1","0","1","1","0","0","1","1",6,"1","1",12.2,407702,"within a day",0.9,0.83,"FALSE","TRUE"
176318,"San Telmo Vintage - Art Experience Fully Renovated",-34.6156,-58.36843,"Entire rental unit","Entire home/apt",11596,4,2,2,1,"No",4,90,195,4.79,4.85,4.83,4.88,4.91,4.73,4.76,"TRUE","1","1","0","1","1","0","0","1","0",5,"0","1",11.8,843196,"within an hour",1,1,"TRUE","TRUE"
53097,"Duplex-Loft in  Historic Quartier of Buenos Aires",-34.61494,-58.37517,"Entire loft","Entire home/apt",10354,4,2,3,1,"No",2,1125,37,4.28,4.48,4.24,4.55,4.64,4.3,4.24,"TRUE","1","1","1","0","1","0","0","0","1",5,"1","1",13.3780821917808,64880,"within an hour",1,1,"FALSE","TRUE"
69086,"Little Duplex Loft (1) San Telmo",-34.61495,-58.37517,"Entire loft","Entire home/apt",8283,2,1,2,1,"No",2,1125,39,4.32,4.58,4.29,4.82,4.81,4.64,4.5,"TRUE","1","1","0","0","1","0","0","1","1",5,"0","1",13.3780821917808,64880,"within an hour",1,1,"FALSE","TRUE"
413662,"SALE!!! DOWNTOWN, 2 ROOMS  APT., 4,7 STARS",-34.61123,-58.38373,"Entire condo","Entire home/apt",7248,2,1,1,1,"No",7,180,460,4.47,4.66,4.65,4.68,4.72,4.6,4.61,"TRUE","1","1","1","1","1","0","0","1","1",7,"1","1",11.1287671232877,1985312,"within an hour",1,1,"FALSE","TRUE"
415298,"Three storey Garden Castillito",-34.61481,-58.37701,"Entire rental unit","Entire home/apt",16802,5,2,3,2,"No",2,365,122,4.75,4.92,4.79,4.95,4.91,4.69,4.69,"FALSE","1","1","0","0","1","0","0","1","1",5,"0","0",11.4849315068493,1399393,"within an hour",1,1,"TRUE","TRUE"
81120,"Avenida 9 de Julio, departamento con vista a la av",-34.6115531921387,-58.3818511962891,"Entire serviced apartment","Entire home/apt",6833,4,1,3,1,"No",1,1125,21,4.57,4.43,4.52,4.81,4.67,4.76,4.62,"FALSE","1","1","1","1","1","0","1","1","0",7,"1","1",12.1534246575342,439345,"within an hour",1,1,"FALSE","TRUE"
301727,"Equipped & Serviced Suite for Family / Group",-34.61061,-58.38073,"Entire serviced apartment","Entire home/apt",5384,4,2,3,1,"No",1,90,99,4.48,4.44,4.72,4.77,4.72,4.75,4.44,"TRUE","1","0","0","1","1","0","0","1","0",4,"1","1",11.3479452054795,1554264,"within an hour",1,0.98,"FALSE","TRUE"
771408,"Fantastic Loft style, Historic BA",-34.61033,-58.38629,"Entire rental unit","Entire home/apt",14495,6,4,4,2,"No",5,1125,34,4.47,4.73,4.64,4.88,5,4.48,4.61,"FALSE","1","1","0","0","1","1","0","0","0",4,"0","1",13.1561643835616,91936,"within an hour",1,0.96,"FALSE","TRUE"
590806,"Rinconcito Porteño en el centro de la ciudad",-34.61732,-58.39051,"Entire condo","Entire home/apt",6212,1,1,1,1,"No",1,30,41,4.44,4.6,4.67,4.85,4.64,4.51,4.42,"FALSE","1","1","0","1","1","0","0","1","0",5,"1","1",11.1424657534247,1933761,"within a day",0.5,0.4,"FALSE","FALSE"
930911,"The beautiful bulin by street Solis",-34.61277,-58.39043,"Entire rental unit","Entire home/apt",5059,2,1,1,1.5,"No",2,60,246,4.72,4.8,4.66,4.9,4.88,4.8,4.69,"FALSE","1","1","1","1","1","0","0","1","1",7,"1","1",10.2356164383562,5032869,"within an hour",1,1,"FALSE","TRUE"
795812,"ECONOMICA con estudiantes internacionales/centro!",-34.61541,-58.3789,"Private room in rental unit","Private room",3520,1,4,1,1,"Yes",14,1125,4,5,4.75,4.5,5,5,5,4.75,"FALSE","1","1","0","1","0","1","0","0","0",4,"1","0",10.4630136986301,4191868,"within an hour",1,0.99,"FALSE","TRUE"
801408,"Centro Hist Gran depto c/terraza 5P",-34.60861,-58.38385,"Entire rental unit","Entire home/apt",12277,6,2,5,2.5,"No",4,1125,80,4.86,4.9,4.91,4.97,4.94,4.81,4.9,"FALSE","1","1","1","1","1","1","0","1","1",8,"1","1",10.7506849315069,3176432,"within an hour",1,0.91,"TRUE","TRUE"
681263,"1 Bedroom Apartment in Buenos Aires",-34.61171,-58.37793,"Entire rental unit","Entire home/apt",13460,4,1,2,1,"No",1,1125,10,4.56,4.4,4.4,4.3,4.6,4.7,4.3,"FALSE","1","1","1","1","1","0","0","1","1",7,"1","1",10.6712328767123,3469227,"within an hour",1,0.92,"FALSE","TRUE"
833347,"Sunny, large & lovely! 2BR flat in San Telmo",-34.61357,-58.37685,"Entire rental unit","Entire home/apt",7848,4,2,2,1.5,"No",10,999,10,4.5,4.5,3.7,4.9,4.7,4.6,4.1,"FALSE","1","1","1","1","1","1","0","1","1",8,"0","1",11.0493150684932,2178724,"within a few hours",1,0.65,"TRUE","TRUE"
1009030,"Double ensuite rooms at Sabatico Hostel",-34.61652,-58.38635,"Room in hostel","Hotel room",13017,2,1,1,1,"No",1,365,6,4.5,4.33,4.5,5,4.5,4.83,4.33,"TRUE","1","1","1","0","1","0","0","1","1",6,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
734510,"1 Bedroom Apartment in Buenos Aires",-34.61171,-58.37793,"Entire rental unit","Entire home/apt",13460,4,1,3,1,"No",1,1125,6,4.33,4.67,4,4.67,4.17,4.5,4.33,"FALSE","1","1","1","1","1","0","0","1","1",7,"1","1",10.6712328767123,3469227,"within an hour",1,0.92,"FALSE","TRUE"
899436,"luxury loft / swimming pool + gym",-34.61516,-58.37884,"Entire loft","Entire home/apt",12781,2,1,1,1,"No",2,35,37,4.91,4.94,4.82,4.89,4.97,4.74,4.76,"FALSE","1","1","1","1","1","0","0","1","0",6,"1","1",11.241095890411,1724494,"within a few hours",1,0.69,"TRUE","TRUE"
742748,"Apartamento de 1 Dormitorio en el Centro",-34.61069,-58.37893,"Entire rental unit","Entire home/apt",13460,4,1,3,1,"No",1,1125,3,4.67,4.67,4.67,4.67,4.67,4.67,4.67,"FALSE","1","1","1","0","1","0","0","0","1",5,"1","1",10.6712328767123,3469227,"within an hour",1,0.92,"FALSE","TRUE"
907147,"Beautiful apartment San Telmo near Puerto Madero",-34.612031,-58.370613,"Entire rental unit","Entire home/apt",9258,2,1,2,1,"No",3,30,11,4.8,4.78,4.67,5,4.89,4.78,4.56,"FALSE","1","1","0","1","1","0","1","1","0",6,"1","1",10.2767123287671,4857924,"within a few hours",0.9,0.67,"TRUE","TRUE"
1115311,"Terrace Apartment in San Telmo 3pax",-34.61556,-58.37749,"Entire rental unit","Entire home/apt",8283,2,1,1,1,"No",1,1125,181,4.67,4.72,4.66,4.87,4.91,4.73,4.7,"TRUE","1","1","1","1","1","1","1","1","1",9,"1","1",12.9397260273973,135120,"within an hour",1,0.96,"FALSE","TRUE"
1853929,"Apartment in Buenos Aires city",-34.61476,-58.3817,"Entire rental unit","Entire home/apt",8136,2,1,2,1,"No",7,1125,5,4.4,4.6,4.2,4.4,4.6,4.6,4,"FALSE","1","1","1","1","1","1","0","1","0",7,"0","1",9.52328767123288,9678594,"within a few hours",1,0.75,"FALSE","TRUE"
1883437,"Elegant apartment in Downtown!",-34.61561,-58.38635,"Entire rental unit","Entire home/apt",13075,5,2,4,1,"No",4,365,72,4.79,4.85,4.61,4.89,4.94,4.75,4.78,"FALSE","1","1","1","0","1","0","0","1","1",6,"1","0",9.55068493150685,9499405,"within an hour",0.97,0.86,"TRUE","TRUE"
1908349,"Bright 3BR over Plaza Congreso",-34.61038,-58.38779,"Entire rental unit","Entire home/apt",8697,5,3,2,1.5,"No",2,365,17,4.75,4.81,4.5,4.88,5,5,4.88,"FALSE","1","1","1","1","1","1","0","1","0",7,"1","1",10.3424657534247,4560818,"a few days or more",0,0,"FALSE","TRUE"
1699634,"47m²Céntricos, Alegre, Garage",-34.60902,-58.38733,"Entire rental unit","Entire home/apt",7515,4,1,3,1,"No",3,30,191,4.91,4.96,4.92,4.95,4.98,4.91,4.86,"FALSE","1","1","0","1","1","0","1","1","0",6,"0","1",9.8,7591516,"within an hour",1,1,"TRUE","TRUE"
2018802,"Heart Of Buenos Aires",-34.61295,-58.37191,"Private room in condo","Private room",2692,2,1,3,2,"Yes",1,1125,637,4.81,4.84,4.79,4.93,4.92,4.95,4.85,"TRUE","1","1","0","1","1","0","0","1","1",6,"0","1",9.44383561643836,10283011,"within an hour",1,0.99,"TRUE","TRUE"
3109356,"Departamento sobre Av. 9 de Julio",-34.61055,-58.38275,"Entire rental unit","Entire home/apt",6359,3,2,3,1,"No",2,30,122,4.73,4.85,4.7,4.92,4.9,4.93,4.74,"FALSE","1","1","1","1","1","0","0","1","0",6,"1","1",8.96164383561644,15803615,"within a few hours",1,0.98,"TRUE","TRUE"
2318174,"Chic Private Loft.  Best Location!",-34.61012,-58.37816,"Entire rental unit","Entire home/apt",8076,2,1,1,1,"No",3,1125,47,4.8,4.84,4.78,4.93,4.91,4.84,4.75,"FALSE","1","1","1","1","1","0","0","1","1",7,"1","1",10.758904109589,3150743,"within an hour",1,0.83,"FALSE","TRUE"
3223528,"Dept. excellent location in Buenos",-34.60917,-58.3789,"Entire rental unit","Entire home/apt",3597,2,1,1,1.5,"No",3,45,132,4.65,4.83,4.59,4.69,4.79,4.94,4.68,"FALSE","1","1","0","1","1","0","0","1","0",5,"0","1",8.92602739726027,16321272,"within a few hours",1,1,"FALSE","TRUE"
2506127,"Your home in Buenos AIres",-34.6156,-58.38715,"Entire rental unit","Entire home/apt",8283,4,2,3,2,"No",3,1125,5,5,5,5,5,5,5,5,"FALSE","1","1","1","1","1","1","0","1","1",8,"1","1",9.17260273972603,12828168,"within a day",1,0.57,"FALSE","TRUE"
2874813,"El piso rojo",-34.616314,-58.378117,"Entire loft","Entire home/apt",12425,3,1,4,1,"No",2,1125,21,5,4.9,4.9,5,5,4.86,4.86,"TRUE","1","1","0","1","1","0","1","1","1",7,"0","0",9.11506849315069,13565901,"within an hour",1,0.87,"TRUE","TRUE"
2906356,"DEPARTAMENTO EN DUPLEX  30 mts",-34.60993,-58.37835,"Entire rental unit","Entire home/apt",9525,3,1,2,1,"No",3,365,3,5,5,5,5,5,5,5,"FALSE","1","1","1","1","1","1","0","1","1",8,"1","1",9.02465753424658,14847847,"within a few hours",1,0,"FALSE","TRUE"
2973736,"Sunny, Large BR in San Telmo!",-34.61522,-58.37792,"Private room in rental unit","Private room",7248,2,1,1,2,"Yes",90,1001,2,4.5,5,4.5,5,5,5,4.5,"FALSE","1","1","1","1","0","1","0","0","1",6,"1","1",11.0493150684932,2178724,"within a few hours",1,0.65,"TRUE","TRUE"
2973843,"Big sunny BR in San Telmo!!",-34.61541,-58.37721,"Private room in rental unit","Private room",7047,2,2,1,2.5,"Yes",7,1001,2,5,5,4.5,5,5,5,5,"FALSE","1","1","0","1","0","1","0","0","0",4,"0","1",11.0493150684932,2178724,"within a few hours",1,0.65,"TRUE","TRUE"
3731650,"La mejor ubicación en San Telmo",-34.6132,-58.37126,"Entire rental unit","Entire home/apt",7691,3,1,1,1,"No",3,1125,228,4.77,4.86,4.74,4.93,4.94,4.9,4.76,"FALSE","1","1","1","1","0","0","0","1","1",6,"1","0",8.77534246575343,19070181,"within an hour",1,1,"TRUE","TRUE"
4215992,"Great Apartment en San Telmo!",-34.61463,-58.37609,"Entire rental unit","Entire home/apt",6626,2,1,2,1.5,"No",26,1125,81,4.78,4.88,4.71,4.89,4.93,4.8,4.8,"FALSE","1","1","1","1","1","1","0","1","1",8,"0","1",9.46301369863014,10138549,"within an hour",1,0.91,"FALSE","TRUE"
4624148,"Mafalda Single Room (San Telmo)",-34.61602,-58.37274,"Private room in rental unit","Private room",4150,1,1,1,1,"Yes",1,1125,151,4.97,4.95,4.96,4.98,4.99,4.98,4.95,"FALSE","1","1","0","1","1","0","1","1","0",6,"1","1",10.4301369863014,4298218,"within a few hours",1,0.85,"TRUE","TRUE"
4947979,"Apartment for up to 5, Great View!",-34.61127,-58.3818,"Entire condo","Entire home/apt",8283,5,2,4,1,"No",1,18,70,4.54,4.58,4.59,4.85,4.78,4.88,4.39,"TRUE","1","1","0","1","1","1","0","1","0",6,"0","1",11.3479452054795,1554264,"within an hour",1,0.98,"FALSE","TRUE"
4642121,"Stylish Apartment with Incredible view!",-34.6142,-58.38246,"Entire rental unit","Entire home/apt",6833,2,1,1,1,"No",4,1125,33,4.79,4.85,4.76,4.88,4.94,4.7,4.76,"FALSE","1","1","1","1","1","1","0","1","0",7,"0","1",13.1561643835616,91936,"within an hour",1,0.96,"FALSE","TRUE"
4647848,"Very quiet with style. Best location in San Telmo",-34.61429,-58.37161,"Entire rental unit","Entire home/apt",6695,3,1,1,1,"No",5,120,135,4.68,4.82,4.54,4.87,4.84,4.92,4.81,"FALSE","1","1","0","1","1","0","0","1","1",6,"0","0",8.45205479452055,24061825,"within a few hours",1,0.92,"FALSE","TRUE"
4309876,"Stylish 3BR in historic building",-34.61045,-58.38392,"Entire rental unit","Entire home/apt",22778,5,3,5,2,"No",1,1125,147,4.9,4.92,4.79,4.88,4.87,4.73,4.86,"TRUE","1","1","0","1","1","0","1","1","1",7,"0","1",8.57260273972603,22371212,"within an hour",1,1,"TRUE","TRUE"
4708394,"Two-bedroom apt., central BA",-34.6175,-58.38749,"Entire rental unit","Entire home/apt",11435,6,2,2,1,"No",7,700,53,4.83,4.94,4.7,4.89,4.92,4.62,4.79,"FALSE","1","1","0","0","1","0","0","1","1",5,"0","0",8.43287671232877,24335473,"within an hour",1,0.82,"FALSE","TRUE"
5126618,"Very sunny apartment in SanTelmo (2 1/2 rooms)",-34.61431,-58.37692,"Entire rental unit","Entire home/apt",4142,3,1,2,1,"No",20,1125,10,4.7,4.89,4.56,5,5,4.9,4.89,"FALSE","1","1","1","1","1","0","0","0","1",6,"0","0",8.29041095890411,26499990,"within a few hours",1,0.5,"FALSE","TRUE"
6335258,"Open apartment in historical building.",-34.60876,-58.37705,"Entire rental unit","Entire home/apt",7208,5,1,4,1.5,"No",3,22,159,4.92,4.95,4.99,4.96,4.97,4.93,4.88,"FALSE","1","1","0","0","1","0","1","1","0",5,"0","0",7.99452054794521,32982422,"within an hour",1,1,"TRUE","TRUE"
5351941,"C2- BIG PRIVATE ROOM WITH BALCONY in renewed house",-34.61706,-58.37799,"Private room in rental unit","Private room",5177,2,1,2,3.5,"No",7,1125,13,4.62,4.77,4.38,4.62,4.77,5,4.54,"FALSE","1","1","0","0","1","1","0","1","0",5,"0","1",10.4054794520548,4372509,"within a few hours",1,0.93,"FALSE","TRUE"
5352333,"Precioso y amplio piso racionalista francés",-34.61612,-58.38971,"Private room in rental unit","Private room",4556,1,1,1,1.5,"Yes",3,1125,3,5,5,4.67,5,5,4.33,4.67,"FALSE","1","1","0","1","0","1","0","0","1",5,"1","1",8.39178082191781,24862878,"within an hour",1,0,"FALSE","FALSE"
5353148,"C7-SINGLE Private Room in shared house - PROMOTION",-34.61696,-58.37795,"Private room in rental unit","Private room",3727,1,1,1,3.5,"Yes",10,1125,20,4.55,4.6,4.3,4.6,4.8,4.45,4.47,"FALSE","1","1","0","0","1","1","0","1","0",5,"1","1",10.4054794520548,4372509,"within a few hours",1,0.93,"FALSE","TRUE"
5385716,"47m² Céntrico, Alegre, Garage",-34.6091,-58.3873,"Entire rental unit","Entire home/apt",8490,4,1,4,1,"No",3,60,108,4.95,4.96,4.93,4.96,5,4.93,4.93,"FALSE","1","1","1","1","1","1","1","1","1",9,"0","1",9.8,7591516,"within an hour",1,1,"TRUE","TRUE"
6093453,"Sophistication in Historic BA",-34.61149,-58.38518,"Entire rental unit","Entire home/apt",14791,5,3,3,1,"No",4,1125,130,4.66,4.77,4.66,4.91,4.9,4.71,4.73,"FALSE","1","1","0","1","1","1","0","1","0",6,"1","1",13.1561643835616,91936,"within an hour",1,0.96,"FALSE","TRUE"
7916789,"Departamento Studio",-34.61685,-58.38201,"Entire rental unit","Entire home/apt",8500,2,2,3,1,"No",6,180,7,4.86,5,5,5,5,5,4.86,"FALSE","1","1","0","1","1","0","0","0","1",5,"1","1",7.76712328767123,40150626,"within a day",1,0.8,"FALSE","TRUE"
6967996,"Departamento en Zona Turística",-34.60969,-58.38985,"Entire serviced apartment","Entire home/apt",8076,4,1,3,1,"No",2,30,29,4.86,4.83,4.69,4.97,4.93,4.86,4.76,"FALSE","1","0","0","1","1","0","1","1","0",5,"1","0",7.87123287671233,36534512,"within an hour",1,0.87,"TRUE","TRUE"
8089097,"Monoambiente 30m2",-34.61775,-58.38886,"Entire loft","Entire home/apt",2915,1,1,1,1,"No",20,160,9,4.44,4.67,4.78,4.44,4.56,4.78,4.56,"FALSE","1","1","0","0","1","0","0","0","0",3,"0","0",7.6986301369863,42511334,"within a few hours",1,0.94,"FALSE","TRUE"
7578969,"Apartment San Telmo Buenos Aires",-34.61305,-58.378,"Entire rental unit","Entire home/apt",4823,3,1,2,1,"No",1,1125,129,4.78,4.89,4.63,4.91,4.86,4.91,4.84,"TRUE","1","1","1","1","1","0","0","1","0",6,"0","0",8.33424657534247,25633848,"within an hour",1,1,"FALSE","TRUE"
8881075,"ECONOMICA cama doble Casa Compartida buena onda!",-34.61707,-58.37906,"Private room in rental unit","Private room",3313,2,4,1,1,"Yes",15,1125,6,4.67,4.5,5,4.33,4.83,4.83,3.8,"FALSE","1","1","0","1","1","1","0","0","0",5,"1","1",10.4630136986301,4191868,"within an hour",1,0.99,"FALSE","TRUE"
8903518,"DEPARTAMENTO VIP EN SAN TELMO",-34.61366,-58.37213,"Entire condo","Entire home/apt",6419,2,1,1,1,"No",2,1125,86,4.74,4.86,4.88,4.86,4.87,4.89,4.84,"FALSE","1","1","1","1","1","0","1","1","0",7,"1","1",7.73424657534247,41311698,"within an hour",1,0.93,"TRUE","TRUE"
8538985,"Es amplio y luminoso y bien ubicado",-34.61627,-58.39093,"Entire rental unit","Entire home/apt",1861,4,2,4,1,"No",60,1125,2,5,5,3.5,5,5,5,4.5,"FALSE","1","1","1","1","1","1","0","1","1",8,"0","0",11.1561643835616,1901457,"within a day",0.8,0.5,"FALSE","TRUE"
8581407,"Beautiful apartment in San Telmo!",-34.61277,-58.37379,"Entire rental unit","Entire home/apt",9361,4,2,4,1.5,"No",28,1125,58,4.83,4.89,4.76,4.91,4.96,4.86,4.73,"FALSE","1","1","1","1","0","1","0","1","0",6,"0","0",9.50958904109589,9771776,"within a day",1,0.2,"FALSE","TRUE"
9110837,"Gorgeous, bohemian, quiet and sunny - San Telmo",-34.61507,-58.37672,"Entire rental unit","Entire home/apt",10768,2,2,2,1,"No",3,1125,103,4.93,4.96,4.94,4.99,4.99,4.92,4.94,"FALSE","1","1","0","0","1","0","0","1","1",5,"0","0",7.52876712328767,47483239,"within an hour",1,0.96,"TRUE","FALSE"
10871618,"Mágico pasaje de San Telmo",-34.61544,-58.37759,"Entire rental unit","Entire home/apt",15531,5,2,4,2,"No",5,300,60,4.87,4.92,4.78,4.9,4.97,4.62,4.82,"FALSE","1","1","1","0","1","1","0","1","0",6,"1","1",10.1232876712329,5592836,"within an hour",1,0.97,"TRUE","FALSE"
10365395,"BIG  ROOM. NEW HOUSE W TERRACE - C6",-34.61702,-58.37739,"Private room in rental unit","Private room",4763,2,1,2,3.5,"Yes",30,1125,1,5,5,4,5,5,5,5,"FALSE","1","1","0","0","1","1","0","1","0",5,"0","1",10.4054794520548,4372509,"within a few hours",1,0.93,"FALSE","TRUE"
11033278,"SAN TELMO TANGO",-34.61642,-58.37903,"Entire rental unit","Entire home/apt",39344,4,2,2,2,"No",10,364,1,5,5,4,5,5,4,4,"FALSE","1","1","1","1","0","1","0","0","0",5,"1","1",12.1534246575342,438828,"within an hour",1,0.95,"FALSE","TRUE"
10437747,"Old Stile house in Santelmo",-34.61481,-58.38433,"Private room in home","Private room",2466,1,1,1,4.5,"Yes",10,1125,23,4.87,4.87,4.78,4.96,4.96,5,4.87,"FALSE","1","1","0","0","1","1","0","0","0",4,"0","1",10.6794520547945,3443857,"within a day",1,0.56,"TRUE","TRUE"
10695190,"Grand 1912 Home with Private Spa",-34.61381,-58.37505,"Entire home","Entire home/apt",216521,13,5,6,4,"No",2,1125,63,4.97,4.94,4.9,4.96,5,4.51,4.92,"TRUE","1","1","1","1","1","1","1","1","1",9,"0","1",9.33972602739726,10983914,"within an hour",1,1,"TRUE","TRUE"
10018070,"Dept. in the heart of San Telmo",-34.61575,-58.37779,"Entire rental unit","Entire home/apt",4289,3,1,3,1,"No",2,30,236,4.7,4.73,4.76,4.93,4.92,4.79,4.73,"FALSE","1","1","0","0","1","0","1","1","1",6,"1","0",7.39178082191781,51443920,"within an hour",1,0.97,"FALSE","TRUE"
10069383,"Apartamento para 6 personas en BSAS",-34.61086,-58.37886,"Entire rental unit","Entire home/apt",18341,6,2,5,1,"No",1,1125,6,4.5,4.5,4.67,4.83,4.67,4.83,4.5,"FALSE","1","1","1","1","1","0","0","1","0",6,"1","1",10.6712328767123,3469227,"within an hour",1,0.92,"FALSE","TRUE"
12606651,"38 sqmts Apartment with Amazing View",-34.61199,-58.38153,"Entire condo","Entire home/apt",6005,5,2,4,1,"No",1,22,58,4.43,4.5,4.59,4.71,4.62,4.76,4.43,"TRUE","1","0","0","1","1","0","0","1","0",4,"1","1",11.3479452054795,1554264,"within an hour",1,0.98,"FALSE","TRUE"
12656364,"APART. AVENIDA DE MAYO -CENTRO -WI-FI",-34.61069,-58.38448,"Entire rental unit","Entire home/apt",4645,2,1,1,1,"No",7,180,23,4.43,4.43,4.48,4.96,4.65,4.96,4.39,"FALSE","1","1","0","1","1","0","0","1","0",5,"0","0",9.06849315068493,14199716,"within a few hours",1,0.98,"FALSE","TRUE"
12103264,"Habitación Doble con baño privado - 2 camas",-34.615841,-58.370853,"Private room in bed and breakfast","Private room",7248,2,1,2,1.5,"No",1,30,23,4.3,4.5,4.32,4.68,4.68,5,4.62,"FALSE","0","1","0","0","1","1","0","1","0",4,"1","1",7.16164383561644,62092352,"within an hour",1,1,"FALSE","TRUE"
13273907,"Buenos Aires, Simple Room (for 1 person)",-34.6113,-58.38441,"Private room in condo","Private room",2692,1,1,1,1,"Yes",2,3,33,4.81,4.84,4.91,5,4.94,4.78,4.69,"FALSE","1","1","0","0","1","0","1","0","0",4,"1","0",7.17808219178082,61278481,"within a few hours",1,0.6,"FALSE","TRUE"
13408112,"Serviced flat for up to 4",-34.61036,-58.38142,"Entire rental unit","Entire home/apt",4378,4,2,4,1,"No",1,1125,142,4.52,4.53,4.71,4.8,4.58,4.88,4.6,"TRUE","1","0","1","1","1","0","0","1","0",5,"1","0",8.92602739726027,16342213,"within a few hours",1,1,"FALSE","TRUE"
12407085,"Room in flat shared!",-34.61736,-58.38042,"Private room in rental unit","Private room",3313,2,4,1,1,"Yes",18,180,7,4.86,4.71,3.86,4.86,4.71,5,4.86,"FALSE","1","1","0","1","0","1","0","0","0",4,"1","1",10.4630136986301,4191868,"within an hour",1,0.99,"FALSE","TRUE"
12407416,"15 m2, balcón propio y ambiente internacional!",-34.6157,-58.38035,"Private room in rental unit","Private room",3520,2,1,1,1,"Yes",11,180,9,4.22,4.11,3.78,4.56,4.78,4.22,3.78,"FALSE","1","1","0","1","0","1","0","0","0",4,"0","0",10.4630136986301,4191868,"within an hour",1,0.99,"FALSE","TRUE"
13659362,"La casa de las bailarinas. 2 Habitaciones",-34.616,-58.37869,"Entire condo","Entire home/apt",4709,4,2,2,1,"No",1,1125,42,4.95,4.95,4.9,4.98,5,5,4.95,"FALSE","1","0","0","0","1","0","0","1","0",3,"0","1",6.87123287671233,79380115,"within an hour",1,0.85,"TRUE","TRUE"
14502499,"¡Monserrat, centro de Buenos Aires... precioso!!!",-34.61477,-58.38636,"Entire rental unit","Entire home/apt",3500,2,1,2,1,"No",30,180,4,4.33,4,3.67,5,4.67,4.33,4,"FALSE","1","1","1","0","0","1","0","0","0",4,"0","0",6.73698630136986,89216607,"within an hour",1,1,"FALSE","TRUE"
15130212,"Bed in four person mixed dorm",-34.61646,-58.38688,"Shared room in hostel","Shared room",3787,4,1,4,4,"Yes",1,365,12,4.83,4.92,4.75,4.92,4.83,4.42,4.67,"TRUE","1","1","0","0","0","0","0","0","0",2,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
15130534,"stunning view, Steinway piano,  art works...",-34.61025,-58.38752,"Entire rental unit","Entire home/apt",10354,3,2,2,1,"No",3,30,18,4.76,4.88,4.94,4.88,4.88,4.76,4.82,"FALSE","1","1","1","1","1","0","0","0","0",5,"1","1",6.62739726027397,95925516,"a few days or more",0,0,"FALSE","TRUE"
15172557,"Doubleroom with shared bathroom in Sabatico Hostel",-34.61609,-58.38255,"Room in hostel","Hotel room",9704,2,1,2,4,"Yes",1,365,1,4,3,4,3,5,3,3,"TRUE","1","1","0","0","1","0","0","1","1",5,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
14166901,"Beautiful loft in central location",-34.61624,-58.38534,"Entire loft","Entire home/apt",5177,4,1,3,1,"No",1,1125,281,4.85,4.91,4.93,4.96,4.93,4.77,4.85,"FALSE","1","1","1","1","1","0","0","1","0",6,"0","0",8.14520547945206,8836376,"within a few hours",1,0.82,"TRUE","TRUE"
